epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
79,25724.9,1.15098,1.00452,0.02059,0.72009,0.54268,0.62991,0.37495,1.64632,1.98005,0.0476,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
80,26043.6,1.15811,0.94712,0.02095,0.72287,0.46875,0.57706,0.3141,1.63978,1.96297,0.04492,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179
81,26359.9,1.15023,0.93639,0.02049,0.71011,0.48438,0.5737,0.33026,1.60505,2.2396,0.04322,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
82,26681.8,1.14464,0.94383,0.01987,0.75011,0.54688,0.63979,0.37973,1.59032,2.07215,0.04442,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981
83,27008.2,1.13117,0.88536,0.02005,0.81023,0.5625,0.6687,0.39459,1.54493,1.80424,0.04117,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
84,27328.5,1.14628,0.93469,0.02067,0.69064,0.53906,0.64102,0.39379,1.49577,1.68503,0.03975,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783
85,27647.5,1.17441,0.95164,0.02089,0.59354,0.46875,0.52881,0.32173,1.61294,2.16618,0.04466,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
86,27968.7,1.16859,0.92582,0.02109,0.65436,0.4375,0.53366,0.31929,1.72993,2.24796,0.04885,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
87,28290.6,1.13243,0.92332,0.02016,0.81107,0.55469,0.6791,0.39822,1.62799,1.6126,0.04528,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
88,28613.3,1.16077,0.90417,0.02036,0.72624,0.5625,0.66411,0.40847,1.4159,1.86215,0.03654,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387
89,28933.5,1.13346,0.87529,0.01961,0.69551,0.54688,0.63248,0.41575,1.40297,1.93221,0.03688,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
90,29266.2,1.11445,0.88407,0.01996,0.72365,0.54688,0.62978,0.38205,1.52489,1.86545,0.04024,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189
91,29596.6,1.13047,0.91978,0.01995,0.6659,0.57615,0.61385,0.35086,1.6902,1.95869,0.04813,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
92,29914.3,1.12501,0.89144,0.01987,0.70638,0.50746,0.59458,0.35003,1.54668,2.02882,0.04013,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991
93,30233.7,1.13122,0.92865,0.01998,0.63561,0.46094,0.54049,0.29916,1.76875,2.50004,0.05087,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
94,30559.9,1.1309,0.91112,0.0199,0.67778,0.39443,0.51525,0.27143,1.78739,2.63964,0.05035,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793
95,30898.2,1.11441,0.91783,0.01954,0.71361,0.46094,0.54773,0.30635,1.71263,2.28011,0.04801,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
96,31244.9,1.13274,0.91705,0.02034,0.63793,0.37168,0.46543,0.27737,1.72617,2.64535,0.04892,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
97,31595.2,1.12013,0.90606,0.01983,0.788,0.49368,0.58371,0.35293,1.57055,2.0571,0.04289,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
98,31947.3,1.11128,0.88572,0.01971,0.72637,0.52344,0.58384,0.3473,1.5719,2.08196,0.04244,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397
99,32297.4,1.12983,0.90647,0.01969,0.68001,0.39062,0.53021,0.31165,1.73799,2.05494,0.04931,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
